43:10.8,18FFE040,5,50,89,1,A9,7,7E,13
43:10.8,18FFE040,5,50,46,1,5A,6,7E,13
43:10.8,18FFE040,5,50,8E,1,C2,7,7E,13
43:10.8,18FFE040,5,50,8C,1,B8,7,7E,13
43:10.8,18FFE040,5,50,8C,1,B8,7,7E,13
43:10.8,18FFE040,5,50,8E,1,C2,7,7E,13
43:10.8,18FFE040,5,50,8C,1,B8,7,7E,13
43:10.8,18FFE040,5,50,BA,1,9C,8,7C,13
43:10.8,18FFE040,5,50,94,1,DF,7,7E,13
43:10.8,18FFE040,5,50,40,1,3C,6,7E,13
43:11.1,18FFE040,5,50,89,1,A9,7,7E,13
43:11.5,18FFE040,5,50,8E,1,C2,7,7E,13
43:11.5,18FFE040,5,50,9F,1,16,8,7C,13
43:11.5,18FFE040,5,50,86,1,9A,7,7E,13
43:11.5,18FFE040,5,50,97,1,EE,7,7C,13
43:11.5,18FFE040,5,50,8C,1,B8,7,7E,13
43:11.5,18FFE040,5,50,97,1,EE,7,7E,13
43:11.5,18FFE040,5,50,89,1,A9,7,7E,13
43:11.5,18FFE040,5,50,63,1,EB,6,7E,13
43:11.5,18FFE040,5,50,8E,1,C2,7,7E,13
43:11.5,18FFE040,5,50,81,1,80,7,7C,13
43:11.5,18FFE040,5,50,8C,1,B8,7,7E,13
43:11.5,18FFE040,5,50,86,1,9A,7,7E,13
43:11.5,18FFE040,5,50,84,1,90,7,7E,13
43:11.5,18FFE040,5,50,8C,1,B8,7,7E,13
43:12.2,18FFE040,5,50,89,1,A9,7,7E,13
43:12.2,18FFE040,5,50,66,1,FA,6,7E,13
43:12.2,18FFE040,5,50,91,1,D0,7,7C,13
43:12.2,18FFE040,5,50,9C,1,7,8,7E,13
43:12.2,18FFE040,5,50,8C,1,B8,7,7E,13
43:12.2,18FFE040,5,50,89,1,A9,7,7E,13
43:12.2,18FFE040,5,50,91,1,D0,7,7C,13
43:12.2,18FFE040,5,50,86,1,9A,7,7E,13
43:12.2,18FFE040,5,50,89,1,A9,7,7E,13
43:12.2,18FFE040,5,50,A1,1,20,8,7E,13
43:12.2,18FFE040,5,50,8E,1,C2,7,7E,13
43:12.2,18FFE040,5,50,8C,1,B8,7,7E,13
43:12.2,18FFE040,5,50,89,1,A9,7,7E,13
43:12.2,18FFE040,5,50,8C,1,B8,7,7E,13
43:12.9,18FFE040,5,50,86,1,9A,7,7E,13
43:12.9,18FFE040,5,50,B7,1,8E,8,7E,13
43:12.9,18FFE040,5,50,8E,1,C2,7,7E,13
43:12.9,18FFE040,5,50,8C,1,B7,7,7C,13
43:12.9,18FFE040,5,50,8E,1,C2,7,7E,13
43:12.9,18FFE040,5,50,8C,1,B8,7,7E,13
43:12.9,18FFE040,5,50,9C,1,7,8,7C,13
43:13.0,18FFE040,5,50,89,1,A9,7,7E,13
43:13.0,18FFE040,5,50,8C,1,B8,7,7E,13
43:13.0,18FFE040,5,50,7E,1,72,7,7E,13
43:13.0,18FFE040,5,50,8C,1,B8,7,7E,13
43:13.0,18FFE040,5,50,89,1,A9,7,7E,13
43:13.0,18FFE040,5,50,8C,1,B8,7,7E,13
43:13.0,18FFE040,5,50,8C,1,B8,7,7E,13
43:13.2,18FFE040,5,50,86,1,9A,7,7E,13
43:13.6,18FFE040,5,50,86,1,99,7,7C,13
43:13.6,18FFE040,5,50,8C,1,B8,7,7E,13
43:13.7,18FFE040,5,50,8C,1,B8,7,7E,13
43:13.7,18FFE040,5,50,8E,1,C2,7,7E,13
43:13.7,18FFE040,5,50,8C,1,B8,7,7E,13
43:13.7,18FFE040,5,50,7E,1,72,7,7E,13
43:13.7,18FFE040,5,50,BA,1,9D,8,7E,13
43:13.7,18FFE040,5,50,84,1,90,7,7E,13
43:13.7,18FFE040,5,50,9C,1,7,8,7E,13
43:13.7,18FFE040,5,50,89,1,A9,7,7E,13
43:13.7,18FFE040,5,50,8E,1,C2,7,7E,13
43:13.7,18FFE040,5,50,89,1,A9,7,7E,13
43:13.7,18FFE040,5,50,5B,1,C3,6,7E,13
43:13.7,18FFE040,5,50,89,1,A9,7,7E,13
43:14.4,18FFE040,5,50,84,1,8F,7,7C,13
43:14.4,18FFE040,5,50,8C,1,B8,7,7E,13
43:14.4,18FFE040,5,50,86,1,9A,7,7E,13
43:14.4,18FFE040,5,50,0,2,FA,9,7E,13
43:14.4,18FFE040,5,50,8C,1,B8,7,7E,13
43:14.4,18FFE040,5,50,8E,1,C2,7,7E,13
43:14.4,18FFE040,5,50,8C,1,B8,7,7E,13
43:14.4,18FFE040,5,50,89,1,A9,7,7E,13
43:14.4,18FFE040,5,50,8E,1,C2,7,7E,13
43:14.4,18FFE040,5,50,8C,1,B8,7,7E,13
43:14.4,18FFE040,5,50,8E,1,C2,7,7E,13
43:14.4,18FFE040,5,50,8C,1,B8,7,7E,13
43:14.4,18FFE040,5,50,99,1,F8,7,7E,13
43:14.4,18FFE040,5,50,8C,1,B8,7,7E,13
43:15.1,18FFE040,5,50,89,1,A9,7,7E,13
43:15.1,18FFE040,5,50,8E,1,C2,7,7E,13
43:15.1,18FFE040,5,50,8E,1,C2,7,7E,13
43:15.1,18FFE040,5,50,99,1,F8,7,7E,13
43:15.1,18FFE040,5,50,8C,1,B8,7,7E,13
43:15.1,18FFE040,5,50,8C,1,B7,7,7C,13
43:15.1,18FFE040,5,50,89,1,A9,7,7E,13
43:15.1,18FFE040,5,50,8E,1,C2,7,7E,13
43:15.1,18FFE040,5,50,91,1,D0,7,7E,13
43:15.1,18FFE040,5,50,86,1,9A,7,7E,13
43:15.1,18FFE040,5,50,2D,0,E0,0,7E,13
43:15.1,18FFE040,5,50,8C,1,B8,7,7E,13
43:15.1,18FFE040,5,50,8E,1,C2,7,7E,13
43:15.1,18FFE040,5,50,8E,1,C2,7,7E,13
43:15.3,18FFE040,5,50,A7,1,3E,8,7E,13
43:15.8,18FFE040,5,50,94,1,DF,7,7E,13
43:15.8,18FFE040,5,50,91,1,D0,7,7E,13
43:15.8,18FFE040,5,50,89,1,A9,7,7E,13
43:15.8,18FFE040,5,50,89,1,A9,7,7E,13
43:15.8,18FFE040,5,50,84,1,8F,7,7C,13
43:15.8,18FFE040,5,50,73,1,3B,7,7E,13
43:15.8,18FFE040,5,50,86,1,9A,7,7E,13
43:15.8,18FFE040,5,50,8C,1,B8,7,7E,13
43:15.8,18FFE040,5,50,46,0,5D,1,7E,13
43:15.8,18FFE040,5,50,8C,1,B8,7,7E,13
43:15.8,18FFE040,5,50,97,1,EE,7,7C,13
43:15.8,18FFE040,5,50,89,1,A8,7,7C,13
43:15.8,18FFE040,5,50,94,1,DF,7,7E,13
43:15.8,18FFE040,5,50,8C,1,B8,7,7E,13
43:16.5,18FFE040,5,50,AC,1,57,8,7E,13
43:16.5,18FFE040,5,50,94,1,DF,7,7E,13
43:16.5,18FFE040,5,50,8C,1,B8,7,7E,13
43:16.5,18FFE040,5,50,9F,1,16,8,7E,13
43:16.5,18FFE040,5,50,89,1,A9,7,7E,13
43:16.5,18FFE040,5,50,8E,1,C2,7,7E,13
43:16.5,18FFE040,5,50,91,1,D0,7,7E,13
43:16.5,18FFE040,5,50,91,1,D0,7,7C,13
43:16.5,18FFE040,5,50,8C,1,B8,7,7E,13
43:16.5,18FFE040,5,50,8C,1,B8,7,7E,13
43:16.5,18FFE040,5,50,89,1,A8,7,7C,13
43:16.5,18FFE040,5,50,86,1,99,7,7C,13
43:16.5,18FFE040,5,50,91,1,D0,7,7E,13
43:16.5,18FFE040,5,50,8C,1,B8,7,7E,13
43:17.2,18FFE040,5,50,89,1,A9,7,7E,13
43:17.2,18FFE040,5,50,91,1,D0,7,7C,13
43:17.2,18FFE040,5,50,8E,1,C2,7,7E,13
43:17.2,18FFE040,5,50,89,1,A9,7,7E,13
43:17.2,18FFE040,5,50,91,1,D0,7,7E,13
43:17.2,18FFE040,5,50,8E,1,C2,7,7E,13
43:17.2,18FFE040,5,50,8E,1,C2,7,7E,13
43:17.3,18FFE040,5,50,8C,1,B8,7,7E,13
43:17.3,18FFE040,5,50,3B,1,23,6,7E,13
43:17.3,18FFE040,5,50,9F,2,14,0D,7E,13
43:17.3,18FFE040,5,50,97,1,EE,7,7E,13
43:17.3,18FFE040,5,50,81,1,81,7,80,13
43:17.3,18FFE040,5,50,8C,1,B7,7,7C,13
43:17.3,18FFE040,5,50,91,1,D0,7,7E,13
43:17.3,18FFE040,5,50,8C,1,B8,7,7E,13
43:18.0,18FFE040,5,50,8C,1,B8,7,7E,13
43:18.0,18FFE040,5,50,5B,1,C3,6,7E,13
43:18.0,18FFE040,5,50,89,1,A9,7,7E,13
43:18.0,18FFE040,5,50,AC,1,57,8,7E,13
43:18.0,18FFE040,5,50,89,1,A9,7,7E,13
43:18.0,18FFE040,5,50,89,1,A9,7,7E,13
43:18.0,18FFE040,5,50,8C,1,B7,7,7C,13
43:18.0,18FFE040,5,50,CA,1,ED,8,7E,13
43:18.0,18FFE040,5,50,FA,0,DF,4,7E,13
43:18.0,18FFE040,5,50,81,1,80,7,7C,13
43:18.0,18FFE040,5,50,9C,1,7,8,7E,13
43:18.0,18FFE040,5,50,89,1,A9,7,7E,13
43:18.0,18FFE040,5,50,8C,1,B8,7,7E,13
43:18.0,18FFE040,5,50,3B,0,26,1,7E,13
43:18.0,18FFE040,5,50,8C,1,B8,7,7E,13
43:18.7,18FFE040,5,50,7C,1,68,7,7E,13
43:18.7,18FFE040,5,50,8C,1,B8,7,7E,13
43:18.7,18FFE040,5,50,94,1,DF,7,7E,13
43:18.7,18FFE040,5,50,86,1,99,7,7C,13
43:18.7,18FFE040,5,50,FD,1,EA,9,7C,13
43:18.7,18FFE040,5,50,8C,1,B8,7,7E,13
43:18.7,18FFE040,5,50,94,1,DF,7,7C,13
43:18.7,18FFE040,5,50,B4,1,7F,8,7E,13
43:18.7,18FFE040,5,50,84,1,90,7,7E,13
43:18.7,18FFE040,5,50,6E,1,22,7,7E,13
43:18.7,18FFE040,5,50,89,1,A9,7,7E,13
43:18.7,18FFE040,5,50,8C,1,B8,7,7E,13
43:18.7,18FFE040,5,50,94,1,DF,7,7C,13
43:18.7,18FFE040,5,50,AF,1,66,8,7E,13
43:19.0,18FFE040,5,50,97,1,EE,7,7E,13
43:19.4,18FFE040,5,50,66,1,FA,6,7E,13
43:19.4,18FFE040,5,50,8C,1,B8,7,7E,13
43:19.4,18FFE040,5,50,8C,1,B8,7,7E,13
43:19.5,18FFE040,5,50,91,1,D0,7,7E,13
43:19.5,18FFE040,5,50,89,1,A9,7,7E,13
43:19.5,18FFE040,5,50,12,2,54,0A,7E,13
43:19.5,18FFE040,5,50,8C,1,B8,7,7E,13
43:19.5,18FFE040,5,50,94,1,DF,7,7E,13
43:19.5,18FFE040,5,50,63,1,EB,6,7E,13
43:19.5,18FFE040,5,50,8C,1,B7,7,7C,13
43:19.5,18FFE040,5,50,89,1,A9,7,7E,13
43:19.5,18FFE040,5,50,86,1,9A,7,7E,13
43:19.5,18FFE040,5,50,8C,1,B8,7,7E,13
43:19.5,18FFE040,5,50,8C,1,B8,7,7E,13
43:20.2,18FFE040,5,50,A1,1,20,8,7E,13
43:20.2,18FFE040,5,50,97,1,EE,7,7C,13
43:20.2,18FFE040,5,50,8C,1,B8,7,7E,13
43:20.2,18FFE040,5,50,86,1,9A,7,7E,13
43:20.2,18FFE040,5,50,89,1,A9,7,7E,13
43:20.2,18FFE040,5,50,84,1,8F,7,7C,13
43:20.2,18FFE040,5,50,81,1,81,7,7E,13
43:20.2,18FFE040,5,50,8C,1,B8,7,7E,13
43:20.2,18FFE040,5,50,7E,1,72,7,7E,13
43:20.2,18FFE040,5,50,97,1,EE,7,7C,13
43:20.2,18FFE040,5,50,A4,1,2F,8,7E,13
43:20.2,18FFE040,5,50,8C,1,B8,7,7E,13
43:20.2,18FFE040,5,50,91,1,D0,7,7E,13
43:20.2,18FFE040,5,50,89,1,A9,7,7E,13
43:20.2,18FFE040,5,50,81,1,81,7,7E,13
43:20.9,18FFE040,5,50,89,1,A9,7,7E,13
43:20.9,18FFE040,5,50,91,1,D0,7,7E,13
43:20.9,18FFE040,5,50,8C,1,B8,7,7E,13
43:20.9,18FFE040,5,50,94,1,DF,7,7C,13
43:20.9,18FFE040,5,50,8C,1,B8,7,7E,13
43:20.9,18FFE040,5,50,8C,1,B8,7,7E,13
43:20.9,18FFE040,5,50,A4,1,2F,8,7E,13
43:20.9,18FFE040,5,50,8C,1,B8,7,7E,13
43:20.9,18FFE040,5,50,8E,1,C2,7,7E,13
43:20.9,18FFE040,5,50,7C,1,68,7,7E,13
43:20.9,18FFE040,5,50,89,1,A9,7,7E,13
43:20.9,18FFE040,5,50,89,1,A9,7,7E,13
43:20.9,18FFE040,5,50,8E,1,C1,7,7C,13
43:20.9,18FFE040,5,50,8C,1,B8,7,7E,13
43:20.9,18FFE040,5,50,91,1,D0,7,7C,13
43:21.6,18FFE040,5,50,7E,1,72,7,7E,13
43:21.6,18FFE040,5,50,86,1,9A,7,7E,13
43:21.6,18FFE040,5,50,8C,1,B8,7,7E,13
43:21.6,18FFE040,5,50,8C,1,B8,7,7E,13
43:21.6,18FFE040,5,50,8C,1,B8,7,7E,13
43:21.6,18FFE040,5,50,84,1,90,7,7E,13
43:21.6,18FFE040,5,50,59,1,B9,6,7E,13
43:21.6,18FFE040,5,50,86,1,9A,7,7E,13
43:21.6,18FFE040,5,50,94,1,DF,7,7E,13
43:21.6,18FFE040,5,50,89,1,A9,7,7E,13
43:21.6,18FFE040,5,50,91,1,D0,7,7E,13
43:21.6,18FFE040,5,50,89,1,A9,7,7E,13
43:21.6,18FFE040,5,50,50,1,8C,6,7E,13
43:21.6,18FFE040,5,50,89,1,A9,7,7E,13
43:22.3,18FFE040,5,50,79,1,59,7,7E,13
43:22.3,18FFE040,5,50,8E,1,C2,7,7E,13
43:22.3,18FFE040,5,50,8C,1,B8,7,7E,13
43:22.3,18FFE040,5,50,56,0,AD,1,7E,13
43:22.3,18FFE040,5,50,89,1,A9,7,7E,13
43:22.3,18FFE040,5,50,91,1,D0,7,7C,13
43:22.3,18FFE040,5,50,89,1,A9,7,7E,13
43:22.3,18FFE040,5,50,89,1,A9,7,7E,13
43:22.3,18FFE040,5,50,8C,1,B8,7,7E,13
43:22.3,18FFE040,5,50,89,1,A9,7,7E,13
43:22.3,18FFE040,5,50,89,1,A9,7,7E,13
43:22.3,18FFE040,5,50,9C,1,7,8,7E,13
43:22.3,18FFE040,5,50,8E,1,C2,7,7E,13
43:22.3,18FFE040,5,50,99,1,F8,7,7E,13
43:23.0,18FFE040,5,50,8C,1,B8,7,7E,13
43:23.0,18FFE040,5,50,94,1,DF,7,7E,13
43:23.0,18FFE040,5,50,91,1,D0,7,7E,13
43:23.0,18FFE040,5,50,6B,1,13,7,7E,13
43:23.0,18FFE040,5,50,94,1,DF,7,7E,13
43:23.0,18FFE040,5,50,81,1,80,7,7C,13
43:23.0,18FFE040,5,50,89,1,A9,7,7E,13
43:23.0,18FFE040,5,50,89,1,A8,7,7C,13
43:23.0,18FFE040,5,50,86,1,99,7,7C,13
43:23.0,18FFE040,5,50,89,1,A9,7,7E,13
43:23.0,18FFE040,5,50,8C,1,B8,7,7E,13
43:23.1,18FFE040,5,50,94,1,DF,7,7E,13
43:23.1,18FFE040,5,50,8E,1,C2,7,7E,13
43:23.1,18FFE040,5,50,8E,1,C2,7,7E,13
43:23.3,18FFE040,5,50,8E,1,C2,7,7E,13
43:23.7,18FFE040,5,50,8E,1,C1,7,7C,13
43:23.7,18FFE040,5,50,3B,1,23,6,7E,13
43:23.7,18FFE040,5,50,84,1,90,7,7E,13
43:23.7,18FFE040,5,50,CF,1,6,9,7E,13
43:23.7,18FFE040,5,50,89,1,A9,7,7E,13
43:23.8,18FFE040,5,50,7E,1,72,7,7E,13
43:23.8,18FFE040,5,50,8C,1,B8,7,7E,13
43:23.8,18FFE040,5,50,8C,1,B8,7,7E,13
43:23.8,18FFE040,5,50,63,0,EE,1,7E,13
43:23.8,18FFE040,5,50,89,1,A9,7,7E,13
43:23.8,18FFE040,5,50,7C,1,67,7,7C,13
43:23.8,18FFE040,5,50,8C,1,B8,7,7E,13
43:23.8,18FFE040,5,50,8E,1,C2,7,7E,13
43:23.8,18FFE040,5,50,89,1,A9,7,7E,13
43:24.5,18FFE040,5,50,3B,0,26,1,7E,13
43:24.5,18FFE040,5,50,91,1,D0,7,7E,13
43:24.5,18FFE040,5,50,89,1,A9,7,7E,13
43:24.5,18FFE040,5,50,F8,1,D2,9,7E,13
43:24.5,18FFE040,5,50,86,1,9A,7,7E,13
43:24.5,18FFE040,5,50,8E,1,C2,7,7E,13
43:24.5,18FFE040,5,50,91,1,D0,7,7E,13
43:24.5,18FFE040,5,50,94,1,DF,7,7E,13
43:24.5,18FFE040,5,50,8C,1,B8,7,7E,13
43:24.5,18FFE040,5,50,89,1,A9,7,7E,13
43:24.5,18FFE040,5,50,89,1,A9,7,7E,13
43:24.5,18FFE040,5,50,91,1,D0,7,7E,13
43:24.5,18FFE040,5,50,94,1,DF,7,7E,13
43:24.5,18FFE040,5,50,91,1,D0,7,7C,13
43:25.2,18FFE040,5,50,8C,1,B8,7,7E,13
43:25.2,18FFE040,5,50,8C,1,B8,7,7E,13
43:25.2,18FFE040,5,50,C2,1,C5,8,7E,13
43:25.2,18FFE040,5,50,8C,1,B8,7,7E,13
43:25.2,18FFE040,5,50,9F,1,16,8,7E,13
43:25.2,18FFE040,5,50,8C,1,B8,7,7E,13
43:25.2,18FFE040,5,50,94,1,DF,7,7E,13
43:25.2,18FFE040,5,50,8E,1,C1,7,7C,13
43:25.2,18FFE040,5,50,89,1,A9,7,7E,13
43:25.2,18FFE040,5,50,8E,1,C2,7,7E,13
43:25.2,18FFE040,5,50,89,1,A9,7,7E,13
43:25.2,18FFE040,5,50,50,1,8C,6,7E,13
43:25.2,18FFE040,5,50,89,1,A9,7,7E,13
43:25.2,18FFE040,5,50,8E,1,C2,7,7E,13
43:25.5,18FFE040,5,50,8E,1,C1,7,7C,13
43:25.9,18FFE040,5,50,8E,1,C2,7,7E,13
43:25.9,18FFE040,5,50,8C,1,B8,7,7E,13
43:25.9,18FFE040,5,50,8E,1,C2,7,7E,13
43:25.9,18FFE040,5,50,10,2,4A,0A,7E,13
43:25.9,18FFE040,5,50,94,1,DF,7,7E,13
43:25.9,18FFE040,5,50,63,0,EE,1,7E,13
43:25.9,18FFE040,5,50,86,1,9A,7,7E,13
43:25.9,18FFE040,5,50,8C,1,B8,7,7E,13
43:25.9,18FFE040,5,50,8E,1,C2,7,7E,13
43:25.9,18FFE040,5,50,89,1,A9,7,7E,13
43:25.9,18FFE040,5,50,8E,1,C2,7,7E,13
43:25.9,18FFE040,5,50,8C,1,B8,7,7E,13
43:25.9,18FFE040,5,50,8C,1,B8,7,7E,13
43:25.9,18FFE040,5,50,8C,1,B8,7,7E,13
43:26.6,18FFE040,5,50,89,1,A9,7,7E,13
43:26.6,18FFE040,5,50,C7,1,DE,8,7E,13
43:26.6,18FFE040,5,50,33,0,FE,0,7E,13
43:26.6,18FFE040,5,50,89,1,A8,7,7C,13
43:26.6,18FFE040,5,50,94,1,DF,7,7E,13
43:26.6,18FFE040,5,50,8E,1,C2,7,7E,13
43:26.6,18FFE040,5,50,97,1,EE,7,7E,13
43:26.6,18FFE040,5,50,8C,1,B8,7,7E,13
43:26.6,18FFE040,5,50,B7,1,8D,8,7C,13
43:26.6,18FFE040,5,50,84,1,90,7,7E,13
43:26.6,18FFE040,5,50,38,0,17,1,7E,13
43:26.6,18FFE040,5,50,8C,1,B8,7,7E,13
43:26.6,18FFE040,5,50,86,1,9A,7,7E,13
43:26.6,18FFE040,5,50,89,1,A9,7,7E,13
43:27.3,18FFE040,5,50,3B,1,23,6,7E,13
43:27.3,18FFE040,5,50,94,1,DF,7,7E,13
43:27.3,18FFE040,5,50,46,1,5A,6,7E,13
43:27.3,18FFE040,5,50,8E,1,C2,7,7E,13
43:27.3,18FFE040,5,50,86,1,9A,7,7E,13
43:27.3,18FFE040,5,50,8C,1,B8,7,7E,13
43:27.3,18FFE040,5,50,8C,1,B8,7,7E,13
43:27.3,18FFE040,5,50,C2,1,C5,8,7E,13
43:27.3,18FFE040,5,50,8C,1,B8,7,7E,13
43:27.3,18FFE040,5,50,97,1,EE,7,7E,13
43:27.3,18FFE040,5,50,8C,1,B8,7,7E,13
43:27.3,18FFE040,5,50,94,1,DF,7,7E,13
43:27.3,18FFE040,5,50,8C,1,B8,7,7E,13
43:27.3,18FFE040,5,50,BA,1,9D,8,7E,13
43:27.6,18FFE040,5,50,8C,1,B8,7,7E,13
43:28.0,18FFE040,5,50,91,1,D0,7,7C,13
43:28.0,18FFE040,5,50,B4,1,7F,8,7E,13
43:28.0,18FFE040,5,50,86,1,9A,7,7E,13
43:28.0,18FFE040,5,50,89,1,A9,7,7E,13
43:28.0,18FFE040,5,50,8C,1,B8,7,7E,13
43:28.0,18FFE040,5,50,89,1,A9,7,7E,13
43:28.0,18FFE040,5,50,91,1,D0,7,7C,13
43:28.0,18FFE040,5,50,97,1,EE,7,7C,13
43:28.0,18FFE040,5,50,8C,1,B8,7,7E,13
43:28.0,18FFE040,5,50,81,1,81,7,7E,13
43:28.0,18FFE040,5,50,86,1,9A,7,7E,13
43:28.0,18FFE040,5,50,89,1,A9,7,7E,13
43:28.0,18FFE040,5,50,97,1,EE,7,7E,13
43:28.0,18FFE040,5,50,91,1,D0,7,7E,13
43:28.7,18FFE040,5,50,BA,1,9D,8,7E,13
43:28.7,18FFE040,5,50,8C,1,B8,7,7E,13
43:28.7,18FFE040,5,50,81,1,81,7,7E,13
43:28.7,18FFE040,5,50,7C,1,68,7,7E,13
43:28.7,18FFE040,5,50,8C,1,B8,7,7E,13
43:28.7,18FFE040,5,50,91,1,D0,7,7E,13
43:28.7,18FFE040,5,50,8C,1,B8,7,7E,13
43:28.7,18FFE040,5,50,91,1,D0,7,7E,13
43:28.7,18FFE040,5,50,8C,1,B8,7,7E,13
43:28.7,18FFE040,5,50,B1,1,70,8,7E,13
43:28.8,18FFE040,5,50,91,1,D0,7,7E,13
43:28.8,18FFE040,5,50,8E,1,C2,7,7E,13
43:28.8,18FFE040,5,50,8C,1,B8,7,7E,13
43:28.8,18FFE040,5,50,97,1,EE,7,7E,13
43:29.5,18FFE040,5,50,94,1,DF,7,7E,13
43:29.5,18FFE040,5,50,91,1,D0,7,7E,13
43:29.5,18FFE040,5,50,91,1,D0,7,7E,13
43:29.5,18FFE040,5,50,7E,1,72,7,7E,13
43:29.5,18FFE040,5,50,8E,1,C2,7,7E,13
43:29.5,18FFE040,5,50,8C,1,B8,7,7E,13
43:29.5,18FFE040,5,50,8C,1,B8,7,7E,13
43:29.5,18FFE040,5,50,89,1,A9,7,7E,13
43:29.5,18FFE040,5,50,99,1,F8,7,7E,13
43:29.5,18FFE040,5,50,2,1,7,5,7E,13
43:29.5,18FFE040,5,50,91,1,D0,7,7E,13
43:29.5,18FFE040,5,50,7E,1,72,7,7E,13
43:29.5,18FFE040,5,50,8E,1,C2,7,7E,13
43:29.5,18FFE040,5,50,91,1,D0,7,7E,13
43:29.7,18FFE040,5,50,89,1,A9,7,7E,13
43:30.2,18FFE040,5,50,8,2,22,0A,7E,13
43:30.2,18FFE040,5,50,8E,1,C2,7,7E,13
43:30.2,18FFE040,5,50,8E,1,C1,7,7C,13
43:30.2,18FFE040,5,50,89,1,A9,7,7E,13
43:30.2,18FFE040,5,50,89,1,A9,7,7E,13
43:30.2,18FFE040,5,50,0,0,0,0,7E,13
43:30.2,18FFE040,5,50,84,1,90,7,7E,13
43:30.2,18FFE040,5,50,84,1,90,7,7E,13
43:30.2,18FFE040,5,50,8C,1,B8,7,7E,13
43:30.2,18FFE040,5,50,8C,1,B8,7,7E,13
43:30.2,18FFE040,5,50,8C,1,B8,7,7E,13
43:30.2,18FFE040,5,50,8C,1,B8,7,7E,13
43:30.2,18FFE040,5,50,89,1,A9,7,7E,13
43:30.2,18FFE040,5,50,FD,0,EE,4,7E,13
43:30.9,18FFE040,5,50,8C,1,B8,7,7E,13
43:30.9,18FFE040,5,50,94,1,DF,7,7E,13
43:30.9,18FFE040,5,50,89,1,A9,7,7E,13
43:30.9,18FFE040,5,50,8C,1,B8,7,7E,13
43:30.9,18FFE040,5,50,9C,1,7,8,7C,13
43:30.9,18FFE040,5,50,8E,1,C2,7,7E,13
43:30.9,18FFE040,5,50,91,1,D0,7,7E,13
43:30.9,18FFE040,5,50,8C,1,B8,7,7E,13
43:30.9,18FFE040,5,50,99,1,F8,7,7E,13
43:30.9,18FFE040,5,50,89,1,A9,7,7E,13
43:30.9,18FFE040,5,50,94,1,DF,7,7E,13
43:30.9,18FFE040,5,50,8C,1,B8,7,7E,13
43:30.9,18FFE040,5,50,89,1,A9,7,7E,13
43:30.9,18FFE040,5,50,8C,1,B8,7,7E,13
43:31.6,18FFE040,5,50,91,1,D0,7,7E,13
43:31.6,18FFE040,5,50,0,0,0,0,7E,13
43:31.6,18FFE040,5,50,97,1,EE,7,7E,13
43:31.6,18FFE040,5,50,94,1,DF,7,7E,13
43:31.6,18FFE040,5,50,89,1,A9,7,7E,13
43:31.6,18FFE040,5,50,8C,1,B8,7,7E,13
43:31.6,18FFE040,5,50,86,1,9A,7,7E,13
43:31.6,18FFE040,5,50,48,2,62,0B,7E,13
43:31.6,18FFE040,5,50,89,1,A9,7,7E,13
43:31.6,18FFE040,5,50,7E,1,72,7,80,13
43:31.6,18FFE040,5,50,A9,1,48,8,7E,13
43:31.6,18FFE040,5,50,89,1,A9,7,7E,13
43:31.6,18FFE040,5,50,8C,1,B8,7,80,13
43:31.6,18FFE040,5,50,89,1,A9,7,7E,13
43:31.9,18FFE040,5,50,8E,1,C2,7,7E,13
43:32.3,18FFE040,5,50,89,1,A9,7,7E,13
43:32.3,18FFE040,5,50,A4,1,2F,8,7E,13
43:32.3,18FFE040,5,50,8E,1,C2,7,7E,13
43:32.3,18FFE040,5,50,89,1,A9,7,7E,13
43:32.3,18FFE040,5,50,89,1,A9,7,7E,13
43:32.3,18FFE040,5,50,8C,1,B8,7,7E,13
43:32.3,18FFE040,5,50,9C,1,7,8,7E,13
43:32.3,18FFE040,5,50,99,2,F6,0C,7E,13
43:32.3,18FFE040,5,50,89,1,A9,7,7E,13
43:32.3,18FFE040,5,50,89,1,A9,7,7E,13
43:32.3,18FFE040,5,50,86,1,9A,7,7E,13
43:32.3,18FFE040,5,50,5E,1,D2,6,7E,13
43:32.3,18FFE040,5,50,97,1,EE,7,7E,13
43:32.3,18FFE040,5,50,76,1,4A,7,7E,13
43:33.0,18FFE040,5,50,8E,1,C2,7,7E,13
43:33.0,18FFE040,5,50,8C,1,B8,7,80,13
43:33.0,18FFE040,5,50,89,1,A9,7,7E,13
43:33.0,18FFE040,5,50,8E,1,C2,7,7E,13
43:33.0,18FFE040,5,50,C2,1,C5,8,7E,13
43:33.0,18FFE040,5,50,89,1,A9,7,7E,13
43:33.0,18FFE040,5,50,94,1,DF,7,7C,13
43:33.0,18FFE040,5,50,8C,1,B8,7,7E,13
43:33.0,18FFE040,5,50,94,1,DF,7,7E,13
43:33.0,18FFE040,5,50,9C,1,7,8,7E,13
43:33.0,18FFE040,5,50,8E,1,C2,7,7E,13
43:33.0,18FFE040,5,50,94,1,DF,7,7E,13
43:33.0,18FFE040,5,50,8E,1,C2,7,7E,13
43:33.0,18FFE040,5,50,7C,1,68,7,7E,13
43:33.7,18FFE040,5,50,8C,1,B8,7,7E,13
43:33.7,18FFE040,5,50,91,1,D0,7,7E,13
43:33.7,18FFE040,5,50,89,1,A9,7,7E,13
43:33.7,18FFE040,5,50,89,1,A9,7,7E,13
